,Ad_exchange,slot,bidding_price,paying_price,advertiser_id
45241,2,2,300,43,1458
45242,2,0,300,162,1458
45243,2,2,300,40,1458
45244,2,2,300,16,1458
45245,2,1,300,40,1458
45246,2,2,300,47,1458
45247,2,1,300,238,1458
45248,2,2,300,25,1458
45249,2,2,300,40,1458
45250,2,1,300,153,1458
45251,2,1,300,148,1458
45252,2,1,300,32,1458
45253,2,2,300,88,1458
45254,2,1,300,40,1458
45255,2,0,300,162,1458
45256,2,1,300,36,1458
45257,2,1,300,113,1458
45258,2,2,300,117,1458
45259,2,2,300,40,1458
45260,2,2,300,42,1458
45261,2,2,300,40,1458
45262,2,0,300,59,1458
45263,2,2,300,5,1458
45264,2,2,300,20,1458
45265,2,1,300,10,1458
45266,2,1,300,20,1458
45267,2,2,300,32,1458
45268,2,2,300,30,1458
45269,2,0,300,59,1458
45270,2,2,300,40,1458
45271,2,0,300,74,1458
45272,2,0,300,148,1458
45273,2,2,300,40,1458
45274,2,0,300,148,1458
45275,2,2,300,51,1458
45276,2,1,300,196,1458
45277,2,2,300,40,1458
45278,2,2,300,34,1458
45279,2,2,300,187,1458
45280,2,2,300,53,1458
45281,2,1,300,5,1458
45282,2,0,300,133,1458
45283,2,2,300,65,1458
45284,2,2,300,40,1458
45285,2,2,300,258,1458
45286,2,2,300,5,1458
45287,2,2,300,40,1458
45288,2,2,300,153,1458
45289,2,2,300,32,1458
45290,2,2,300,15,1458
45291,2,1,300,143,1458
45292,2,2,300,14,1458
45293,2,2,300,40,1458
45294,2,2,300,82,1458
45295,2,1,300,149,1458
45296,2,0,300,148,1458
45297,2,2,300,74,1458
45298,2,0,300,188,1458
45299,2,0,300,59,1458
45300,2,2,300,40,1458
45301,2,0,300,59,1458
45302,2,2,300,20,1458
45303,2,1,300,89,1458
45304,2,2,300,24,1458
45305,2,1,300,40,1458
45306,2,1,300,232,1458
45307,2,0,300,33,1458
45308,2,2,300,52,1458
45309,2,2,300,40,1458
45310,2,0,300,59,1458
45311,2,0,300,148,1458
45312,2,1,300,33,1458
45313,2,2,300,26,1458
45314,2,2,300,33,1458
45315,2,0,300,148,1458
45316,2,2,300,40,1458
45317,2,0,300,59,1458
45318,2,1,300,40,1458
45319,2,1,300,47,1458
45320,2,1,300,5,1458
45321,2,1,300,43,1458
45322,2,1,300,92,1458
45323,2,0,300,148,1458
45324,2,2,300,40,1458
45325,2,2,300,20,1458
45326,2,2,300,25,1458
45327,2,2,300,40,1458
45328,2,1,300,22,1458
45329,2,2,300,40,1458
45330,2,2,300,40,1458
45331,2,1,300,50,1458
45332,2,2,300,22,1458
45333,2,1,300,161,1458
45334,2,1,300,161,1458
45335,2,1,300,53,1458
45336,2,2,300,52,1458
45337,2,2,300,69,1458
45338,2,0,300,103,1458
45339,2,2,300,12,1458
45340,2,1,300,50,1458
45341,2,1,300,40,1458
45342,2,1,300,32,1458
45343,2,1,300,50,1458
45344,2,2,300,148,1458
45345,2,2,300,32,1458
45346,2,0,300,103,1458
45347,2,1,300,80,1458
45348,2,2,300,90,1458
45349,2,1,300,63,1458
45350,2,2,300,73,1458
45351,2,1,300,40,1458
45352,2,2,300,30,1458
45353,2,0,300,59,1458
45354,2,1,300,40,1458
45355,2,2,300,32,1458
45356,2,2,300,32,1458
45357,2,1,300,29,1458
45358,2,1,300,201,1458
45359,2,0,300,133,1458
45360,2,2,300,24,1458
45361,2,2,300,89,1458
45362,2,1,300,40,1458
45363,2,2,300,229,1458
45364,2,2,300,80,1458
45365,2,2,300,92,1458
45366,2,2,300,100,1458
45367,2,2,300,138,1458
45368,2,2,300,40,1458
45369,2,0,300,40,1458
45370,2,1,300,20,1458
45371,2,2,300,100,1458
45372,2,1,300,239,1458
45373,2,0,300,148,1458
45374,2,2,300,16,1458
45375,2,2,300,40,1458
45376,2,2,300,68,1458
45377,2,1,300,109,1458
45378,2,2,300,12,1458
45379,2,0,300,103,1458
45380,2,0,300,59,1458
45381,2,2,300,242,1458
45383,2,2,300,50,1458
45384,2,1,300,16,1458
45385,2,2,300,12,1458
45386,2,2,300,40,1458
45387,2,2,300,40,1458
45388,2,2,300,40,1458
45389,2,2,300,42,1458
45391,2,2,300,12,1458
45392,2,2,300,12,1458
45393,2,2,300,122,1458
45394,2,0,300,280,1458
45395,2,1,300,40,1458
45396,2,1,300,40,1458
45397,2,0,300,74,1458
45398,2,1,300,166,1458
45399,2,1,300,141,1458
45400,2,2,300,40,1458
45401,2,2,300,11,1458
45402,2,2,300,5,1458
45403,2,0,300,59,1458
45404,2,0,300,148,1458
45405,2,1,300,40,1458
45406,2,1,300,126,1458
45407,2,1,300,40,1458
45408,2,2,300,80,1458
45409,2,1,300,166,1458
45410,2,0,300,280,1458
45411,2,2,300,147,1458
45412,2,0,300,59,1458
45413,2,2,300,24,1458
45414,2,1,300,21,1458
45415,2,0,300,148,1458
45416,2,2,300,40,1458
45417,2,2,300,46,1458
45418,2,2,300,146,1458
45419,2,0,300,148,1458
45420,2,1,300,28,1458
45421,2,2,300,40,1458
45422,2,1,300,24,1458
45423,2,0,300,59,1458
45424,2,1,300,16,1458
45425,2,2,300,122,1458
45426,2,0,300,148,1458
45427,2,2,300,48,1458
45428,2,2,300,40,1458
45429,2,2,300,137,1458
45430,2,2,300,42,1458
45431,2,1,300,76,1458
45432,2,1,300,186,1458
45433,2,2,300,48,1458
45434,2,1,300,40,1458
45435,2,0,300,133,1458
45436,2,2,300,18,1458
45437,2,2,300,189,1458
45438,2,0,300,40,1458
45439,2,2,300,62,1458
45440,2,0,300,148,1458
45441,2,2,300,152,1458
45442,2,2,300,40,1458
45443,2,1,300,43,1458
45444,2,1,300,61,1458
45445,2,1,300,110,1458
45446,2,0,300,148,1458
45447,2,0,300,77,1458
45448,2,1,300,88,1458
45449,2,2,300,262,1458
45450,2,2,300,148,1458
45451,2,0,300,59,1458
45452,2,0,300,148,1458
45453,2,0,300,44,1458
45454,2,0,300,4,1458
45455,2,2,300,80,1458
45456,2,2,300,52,1458
45457,2,0,300,148,1458
45458,2,2,300,50,1458
45459,2,0,300,40,1458
45460,2,1,300,34,1458
45461,2,2,300,143,1458
45463,2,1,300,40,1458
45464,2,2,300,84,1458
45465,2,2,300,61,1458
45466,2,0,300,59,1458
45467,2,0,300,10,1458
45468,2,2,300,46,1458
45469,2,2,300,75,1458
45470,2,2,300,89,1458
45471,2,2,300,40,1458
45472,2,1,300,32,1458
45473,2,1,300,40,1458
45474,2,2,300,12,1458
45475,2,2,300,102,1458
45476,2,0,300,59,1458
45477,2,2,300,40,1458
45478,2,2,300,33,1458
45479,2,2,300,13,1458
45480,2,1,300,191,1458
45481,2,1,300,89,1458
45482,2,1,300,196,1458
45483,2,2,300,40,1458
45484,2,2,300,131,1458
45485,2,2,300,23,1458
45486,2,0,300,133,1458
45487,2,2,300,121,1458
45488,2,0,300,67,1458
45489,2,2,300,40,1458
45490,2,2,300,8,1458
45491,2,2,300,94,1458
45492,2,2,300,50,1458
45493,2,0,300,59,1458
45494,2,0,300,4,1458
45495,2,1,300,159,1458
45496,2,0,300,40,1458
45497,2,1,300,5,1458
45498,2,2,300,33,1458
45499,2,1,300,182,1458
45500,2,0,300,148,1458
45501,2,0,300,59,1458
45502,2,2,300,63,1458
45503,2,0,300,10,1458
45504,2,2,300,54,1458
45506,2,1,300,128,1458
45507,2,2,300,52,1458
45508,2,2,300,20,1458
45509,2,1,300,167,1458
45510,2,2,300,40,1458
45511,2,0,300,40,1458
45512,2,1,300,122,1458
45513,2,0,300,148,1458
45514,2,2,300,31,1458
45515,2,2,300,20,1458
45516,2,0,300,118,1458
45517,2,1,300,140,1458
45518,2,2,300,5,1458
45519,2,2,300,18,1458
45520,2,1,300,20,1458
45521,2,2,300,40,1458
45522,2,1,300,220,1458
45523,2,2,300,34,1458
45524,2,0,300,148,1458
45525,2,0,300,40,1458
45526,2,1,300,89,1458
45527,2,1,300,120,1458
45528,2,2,300,222,1458
45529,2,2,300,102,1458
45530,2,0,300,192,1458
45531,2,2,300,140,1458
45532,2,1,300,20,1458
45533,2,0,300,50,1458
45534,2,0,300,148,1458
45535,2,1,300,40,1458
45536,2,0,300,133,1458
45537,2,2,300,262,1458
45538,2,0,300,133,1458
45539,2,2,300,4,1458
45540,2,1,300,112,1458
45541,2,0,300,133,1458
45542,2,1,300,252,1458
45543,2,2,300,40,1458
45544,2,0,300,59,1458
45545,2,2,300,86,1458
45546,2,1,300,40,1458
45547,2,2,300,207,1458
45548,2,1,300,40,1458
45549,2,1,300,40,1458
45550,2,2,300,120,1458
45551,2,2,300,32,1458
45552,2,2,300,40,1458
45553,2,1,300,16,1458
45554,2,1,300,89,1458
45556,2,0,300,59,1458
45557,2,2,300,32,1458
45559,2,0,300,67,1458
45560,2,2,300,5,1458
45561,2,0,300,59,1458
45562,2,1,300,50,1458
45563,2,2,300,16,1458
45564,2,2,300,40,1458
45565,2,0,300,59,1458
45566,2,2,300,4,1458
45567,2,1,300,89,1458
45568,2,1,300,22,1458
45569,2,2,300,40,1458
45570,2,1,300,74,1458
45571,2,1,300,106,1458
45572,2,2,300,40,1458
45573,2,1,300,60,1458
45574,2,2,300,16,1458
45575,2,2,300,40,1458
45576,2,2,300,20,1458
45577,2,1,300,77,1458
45578,2,0,300,20,1458
45579,2,2,300,40,1458
45580,2,2,300,40,1458
45581,2,0,300,59,1458
45582,2,2,300,8,1458
45583,2,2,300,210,1458
45584,2,0,300,59,1458
45585,2,1,300,40,1458
45586,2,2,300,68,1458
45587,2,0,300,148,1458
45588,2,2,300,40,1458
45589,2,2,300,108,1458
45590,2,1,300,96,1458
45591,2,2,300,22,1458
45592,2,1,300,158,1458
45593,2,2,300,182,1458
45594,2,2,300,40,1458
45595,2,1,300,22,1458
45596,2,2,300,28,1458
45597,2,2,300,40,1458
45598,2,1,300,40,1458
45600,2,1,300,206,1458
45601,2,0,300,59,1458
45602,2,1,300,15,1458
45603,2,0,300,59,1458
45604,2,2,300,44,1458
45605,2,2,300,40,1458
45606,2,0,300,118,1458
45607,2,0,300,59,1458
45608,2,2,300,40,1458
45609,2,2,300,76,1458
45610,2,1,300,21,1458
45611,2,2,300,45,1458
45612,2,1,300,19,1458
45613,2,2,300,32,1458
45614,2,0,300,103,1458
45615,2,1,300,105,1458
45616,2,2,300,22,1458
45617,2,2,300,45,1458
45618,2,2,300,31,1458
45619,2,2,300,28,1458
45620,2,0,300,133,1458
45621,2,2,300,40,1458
45622,2,1,300,28,1458
45623,2,2,300,105,1458
45624,2,0,300,59,1458
45625,2,2,300,51,1458
45626,2,2,300,171,1458
45627,2,1,300,30,1458
45628,2,2,300,13,1458
45629,2,0,300,59,1458
45630,2,2,300,31,1458
45631,2,0,300,148,1458
45632,2,1,300,22,1458
45633,2,0,300,59,1458
45634,2,2,300,12,1458
45635,2,2,300,134,1458
45636,2,0,300,148,1458
45637,2,2,300,52,1458
45638,2,1,300,45,1458
45639,2,1,300,123,1458
45640,2,1,300,67,1458
45641,2,0,300,280,1458
45642,2,1,300,271,1458
45644,2,2,300,23,1458
45645,2,1,300,40,1458
45646,2,1,300,130,1458
45647,2,2,300,99,1458
45649,2,1,300,24,1458
45650,2,1,300,35,1458
45651,2,2,300,28,1458
45652,2,2,300,34,1458
45653,2,2,300,14,1458
45654,2,0,300,59,1458
45655,2,1,300,139,1458
45656,2,2,300,16,1458
45657,2,2,300,8,1458
45658,2,2,300,40,1458
45659,2,0,300,20,1458
45661,2,0,300,59,1458
45662,2,0,300,133,1458
45663,2,1,300,110,1458
45664,2,1,300,92,1458
45665,2,1,300,68,1458
45666,2,1,300,29,1458
45667,2,2,300,50,1458
45668,2,2,300,52,1458
45669,2,1,300,40,1458
45670,2,1,300,40,1458
45671,2,1,300,76,1458
45672,2,0,300,5,1458
45673,2,0,300,40,1458
45674,2,1,300,40,1458
45675,2,1,300,38,1458
45676,2,2,300,32,1458
45677,2,0,300,148,1458
45678,2,2,300,72,1458
45679,2,1,300,61,1458
45680,2,2,300,170,1458
45681,2,2,300,40,1458
45682,2,2,300,16,1458
45683,2,2,300,40,1458
45684,2,2,300,146,1458
45685,2,2,300,20,1458
45686,2,1,300,279,1458
45687,2,2,300,6,1458
45688,2,2,300,40,1458
45689,2,0,300,59,1458
45690,2,0,300,67,1458
45691,2,1,300,40,1458
45692,2,1,300,68,1458
45693,2,2,300,75,1458
45694,2,2,300,290,1458
45695,2,2,300,8,1458
45696,2,1,300,108,1458
45697,2,2,300,24,1458
45699,2,1,300,200,1458
45700,2,2,300,150,1458
45701,2,1,300,67,1458
45702,2,1,300,28,1458
45703,2,2,300,40,1458
45704,2,2,300,40,1458
45705,2,2,300,40,1458
45706,2,1,300,205,1458
45707,2,0,300,40,1458
45708,2,2,300,44,1458
45709,2,2,300,40,1458
45710,2,1,300,64,1458
45711,2,0,300,59,1458
45712,2,2,300,20,1458
45713,2,1,300,192,1458
45715,2,2,300,40,1458
45716,2,0,300,280,1458
45717,2,0,300,133,1458
45718,2,0,300,148,1458
45719,2,1,300,40,1458
45720,2,2,300,40,1458
45721,2,1,300,40,1458
45722,2,2,300,40,1458
45723,2,2,300,40,1458
45724,2,2,300,14,1458
45725,2,2,300,100,1458
45726,2,0,300,148,1458
45727,2,2,300,20,1458
45728,2,2,300,18,1458
45729,2,2,300,40,1458
45730,2,1,300,10,1458
45731,2,2,300,60,1458
45734,2,0,300,16,1458
45735,2,1,300,28,1458
45736,2,1,300,39,1458
45737,2,0,300,59,1458
45738,2,1,300,40,1458
45739,2,2,300,37,1458
45740,2,0,300,56,1458
45741,2,1,300,32,1458
45742,2,2,300,20,1458
45743,2,2,300,50,1458
45744,2,1,300,200,1458
45745,2,2,300,5,1458
45746,2,1,300,188,1458
45747,2,1,300,65,1458
45748,2,1,300,262,1458
45749,2,2,300,191,1458
45750,2,2,300,32,1458
45751,2,2,300,78,1458
45752,2,2,300,40,1458
45753,2,1,300,40,1458
45754,2,1,300,28,1458
45755,2,2,300,32,1458
45756,2,1,300,161,1458
45757,2,2,300,40,1458
45758,2,2,300,28,1458
45759,2,0,300,59,1458
45761,2,2,300,28,1458
45763,2,1,300,97,1458
45764,2,2,300,40,1458
45765,2,1,300,130,1458
45766,2,0,300,133,1458
45767,2,0,300,59,1458
45768,2,1,300,28,1458
45769,2,2,300,156,1458
45770,2,0,300,103,1458
45771,2,0,300,18,1458
45772,2,2,300,99,1458
45773,2,2,300,104,1458
45774,2,2,300,42,1458
45777,2,2,300,40,1458
45779,2,2,300,16,1458
45780,2,2,300,90,1458
45781,2,2,300,40,1458
45782,2,0,300,133,1458
45783,2,2,300,20,1458
45785,2,0,300,59,1458
45786,2,2,300,89,1458
45787,2,2,300,16,1458
45788,2,2,300,237,1458
45790,2,2,300,77,1458
45791,2,2,300,77,1458
45792,2,2,300,30,1458
45793,2,2,300,40,1458
45794,2,1,300,40,1458
45795,2,1,300,70,1458
45796,2,2,300,20,1458
45798,2,2,300,104,1458
45799,2,2,300,102,1458
45800,2,0,300,103,1458
45801,2,2,300,18,1458
45802,2,2,300,162,1458
45803,2,2,300,32,1458
45804,2,2,300,9,1458
45805,2,2,300,80,1458
45807,2,2,300,70,1458
45808,2,2,300,40,1458
45809,2,0,300,67,1458
45810,2,0,300,133,1458
45811,2,1,300,40,1458
45812,2,2,300,40,1458
45814,2,2,300,32,1458
45815,2,1,300,40,1458
45816,2,2,300,32,1458
45817,2,2,300,20,1458
45818,2,1,300,65,1458
45819,2,1,300,178,1458
45820,2,2,300,55,1458
45821,2,2,300,40,1458
45822,2,2,300,126,1458
45823,2,2,300,183,1458
45824,2,1,300,58,1458
45825,2,2,300,196,1458
45826,2,2,300,40,1458
45827,2,0,300,162,1458
45828,2,2,300,51,1458
45829,2,2,300,40,1458
45830,2,1,300,22,1458
45831,2,1,300,74,1458
45832,2,2,300,126,1458
45833,2,2,300,56,1458
45834,2,1,300,25,1458
45835,2,1,300,157,1458
45836,2,2,300,40,1458
45837,2,0,300,52,1458
45838,2,1,300,32,1458
45839,2,2,300,40,1458
45840,2,1,300,136,1458
45841,2,2,300,32,1458
45842,2,2,300,32,1458
45843,2,2,300,40,1458
45844,2,0,300,59,1458
45845,2,0,300,162,1458
45846,2,0,300,148,1458
45847,2,0,300,26,1458
45848,2,2,300,239,1458
45849,2,1,300,168,1458
45851,2,2,300,20,1458
45852,2,2,300,40,1458
45854,2,1,300,67,1458
45856,2,1,300,57,1458
45857,2,2,300,12,1458
45859,2,1,300,118,1458
45860,2,2,300,29,1458
45861,2,1,300,75,1458
45862,2,2,300,24,1458
45863,2,1,300,40,1458
45864,2,2,300,32,1458
45865,2,2,300,8,1458
45866,2,2,300,40,1458
45867,2,1,300,12,1458
45868,2,2,300,22,1458
45869,2,1,300,5,1458
45870,2,0,300,162,1458
45871,2,2,300,20,1458
45872,2,2,300,20,1458
45873,2,0,300,59,1458
45874,2,2,300,100,1458
45875,2,1,300,272,1458
45876,2,2,300,49,1458
45878,2,2,300,32,1458
45879,2,2,300,276,1458
45881,2,2,300,143,1458
45882,2,1,300,93,1458
45883,2,1,300,40,1458
45885,2,1,300,82,1458
45886,2,2,300,180,1458
45887,2,2,300,16,1458
45888,2,1,300,52,1458
45889,2,2,300,4,1458
45890,2,2,300,32,1458
45891,2,2,300,20,1458
45894,2,0,300,133,1458
45895,2,1,300,177,1458
45896,2,2,300,18,1458
45897,2,2,300,110,1458
45898,2,0,300,59,1458
45899,2,2,300,40,1458
45900,2,1,300,11,1458
45901,2,0,300,148,1458
45903,2,0,300,59,1458
45904,2,2,300,40,1458
45905,2,2,300,40,1458
45906,2,0,300,40,1458
45907,2,2,300,44,1458
45908,2,1,300,52,1458
45909,2,2,300,6,1458
45910,2,0,300,40,1458
45912,2,2,300,21,1458
45913,2,2,300,40,1458
45914,2,2,300,40,1458
45915,2,0,300,162,1458
45916,2,1,300,54,1458
45917,2,0,300,59,1458
45918,2,2,300,109,1458
45920,2,2,300,188,1458
45921,2,0,300,177,1458
45923,2,0,300,81,1458
45924,2,2,300,49,1458
45925,2,2,300,12,1458
45927,2,2,300,40,1458
45928,2,0,300,40,1458
45929,2,2,300,144,1458
45930,2,1,300,42,1458
45931,2,2,300,72,1458
45932,2,2,300,4,1458
45933,2,2,300,144,1458
45934,2,1,300,32,1458
45935,2,2,300,234,1458
45936,2,1,300,40,1458
45937,2,2,300,164,1458
45938,2,1,300,218,1458
45940,2,0,300,52,1458
45941,2,2,300,16,1458
45943,2,2,300,22,1458
45944,2,2,300,21,1458
45945,2,2,300,39,1458
45946,2,2,300,32,1458
45947,2,1,300,207,1458
45948,2,1,300,69,1458
45949,2,1,300,89,1458
45950,2,0,300,148,1458
45952,2,2,300,40,1458
45954,2,2,300,9,1458
45956,2,0,300,40,1458
45958,2,2,300,98,1458
45959,2,2,300,106,1458
45961,2,0,300,67,1458
45963,2,2,300,20,1458
45964,2,2,300,40,1458
45965,2,2,300,18,1458
45967,2,1,300,40,1458
45968,2,1,300,171,1458
45969,2,2,300,40,1458
45970,2,1,300,16,1458
45971,2,1,300,40,1458
45972,2,2,300,86,1458
45973,2,2,300,40,1458
45975,2,2,300,140,1458
45976,2,1,300,44,1458
45977,2,2,300,40,1458
45978,2,2,300,18,1458
45979,2,1,300,40,1458
45980,2,1,300,72,1458
45981,2,1,300,12,1458
45982,2,2,300,32,1458
45983,2,2,300,78,1458
45984,2,1,300,40,1458
45985,2,2,300,40,1458
45986,2,0,300,59,1458
45987,2,0,300,133,1458
45988,2,0,300,52,1458
45990,2,0,300,100,1458
45991,2,2,300,5,1458
45992,2,1,300,82,1458
45993,2,0,300,148,1458
45994,2,1,300,28,1458
45995,2,2,300,100,1458
45996,2,2,300,40,1458
45997,2,2,300,25,1458
45998,2,2,300,40,1458
45999,2,1,300,61,1458
46000,2,2,300,48,1458
46001,2,1,300,128,1458
46002,2,2,300,40,1458
46003,2,2,300,134,1458
46004,2,2,300,32,1458
46006,2,2,300,5,1458
46007,2,1,300,33,1458
46010,2,2,300,30,1458
46011,2,2,300,40,1458
46012,2,0,300,70,1458
46014,2,1,300,90,1458
46015,2,2,300,189,1458
46016,2,0,300,148,1458
46017,2,0,300,148,1458
46018,2,2,300,20,1458
46019,2,2,300,12,1458
46020,2,1,300,59,1458
46021,2,2,300,32,1458
46022,2,0,300,148,1458
46023,2,2,300,80,1458
46025,2,2,300,40,1458
46026,2,1,300,163,1458
46027,2,0,300,59,1458
46029,2,0,300,40,1458
46030,2,0,300,215,1458
46031,2,0,300,81,1458
46032,2,2,300,40,1458
46034,2,0,300,122,1458
46035,2,2,300,32,1458
46036,2,1,300,19,1458
46037,2,2,300,18,1458
46038,2,2,300,40,1458
46039,2,2,300,18,1458
46040,2,2,300,100,1458
46042,2,0,300,280,1458
46043,2,1,300,246,1458
46044,2,0,300,52,1458
46045,2,2,300,32,1458
46046,2,2,300,105,1458
46047,2,0,300,177,1458
46049,2,1,300,40,1458
46050,2,0,300,59,1458
46051,2,2,300,29,1458
46052,2,0,300,148,1458
46053,2,1,300,81,1458
46054,2,1,300,47,1458
46055,2,1,300,10,1458
46060,2,1,300,131,1458
46061,2,2,300,62,1458
46062,2,2,300,40,1458
46063,2,2,300,59,1458
46065,2,1,300,134,1458
46066,2,2,300,40,1458
46067,2,0,300,59,1458
46068,2,1,300,20,1458
46069,2,2,300,42,1458
46070,2,1,300,173,1458
46071,2,1,300,40,1458
46072,2,1,300,151,1458
46073,2,2,300,113,1458
46075,2,2,300,40,1458
46076,2,2,300,11,1458
46079,2,2,300,40,1458
46080,2,2,300,20,1458
46081,2,2,300,216,1458
46082,2,2,300,76,1458
46083,2,0,300,103,1458
46084,2,2,300,40,1458
46085,2,2,300,104,1458
46086,2,2,300,40,1458
46087,2,2,300,20,1458
46089,2,1,300,217,1458
46090,2,2,300,40,1458
46092,2,2,300,40,1458
46093,2,1,300,175,1458
46094,2,2,300,21,1458
46095,2,0,300,59,1458
46096,2,2,300,18,1458
46097,2,2,300,110,1458
46098,2,0,300,162,1458
46099,2,0,300,108,1458
46101,2,2,300,28,1458
46103,2,2,300,205,1458
46104,2,1,300,12,1458
46106,2,2,300,112,1458
46107,2,1,300,109,1458
46108,2,0,300,177,1458
46109,2,2,300,36,1458
46110,2,2,300,30,1458
46112,2,2,300,16,1458
46113,2,2,300,40,1458
46114,2,2,300,100,1458
46116,2,1,300,90,1458
46117,2,2,300,187,1458
46118,2,2,300,98,1458
46119,2,1,300,20,1458
46120,2,2,300,12,1458
46122,2,2,300,40,1458
46123,2,1,300,280,1458
46125,2,2,300,20,1458
46126,2,0,300,199,1458
46127,2,0,300,148,1458
46128,2,2,300,25,1458
46129,2,1,300,28,1458
46130,2,0,300,59,1458
46132,2,2,300,32,1458
46133,2,2,300,57,1458
46134,2,0,300,177,1458
46135,2,2,300,40,1458
46136,2,0,300,177,1458
46137,2,1,300,178,1458
46139,2,0,300,12,1458
46140,2,2,300,40,1458
46141,2,1,300,20,1458
46142,2,0,300,148,1458
46143,2,0,300,148,1458
46147,2,0,300,148,1458
46148,2,2,300,40,1458
46149,2,1,300,32,1458
46150,2,0,300,59,1458
46151,2,0,300,88,1458
46154,2,1,300,7,1458
46155,2,2,300,40,1458
46156,2,0,300,67,1458
46157,2,2,300,142,1458
46158,2,0,300,59,1458
46159,2,2,300,22,1458
46160,2,1,300,29,1458
46161,2,2,300,40,1458
46162,2,1,300,160,1458
46164,2,1,300,40,1458
46165,2,2,300,147,1458
46166,2,2,300,19,1458
46167,2,2,300,240,1458
46169,2,0,300,148,1458
46170,2,2,300,12,1458
46172,2,2,300,275,1458
46173,2,0,300,59,1458
46174,2,0,300,133,1458
46176,2,2,300,40,1458
46177,2,1,300,80,1458
46181,2,1,300,143,1458
46184,2,1,300,40,1458
46185,2,0,300,280,1458
46186,2,1,300,33,1458
46188,2,2,300,58,1458
46189,2,1,300,9,1458
46190,2,1,300,203,1458
46191,2,2,300,40,1458
46192,2,2,300,8,1458
46193,2,2,300,126,1458
46194,2,0,300,59,1458
46195,2,1,300,53,1458
46198,2,2,300,212,1458
46199,2,1,300,47,1458
46201,2,2,300,32,1458
46202,2,0,300,59,1458
46203,2,2,300,12,1458
46205,2,2,300,40,1458
46206,2,2,300,40,1458
46207,2,2,300,45,1458
46208,2,2,300,40,1458
46209,2,0,300,148,1458
46210,2,2,300,167,1458
46211,2,2,300,43,1458
46212,2,2,300,100,1458
46213,2,0,300,133,1458
46214,2,2,300,25,1458
46215,2,2,300,18,1458
46216,2,0,300,148,1458
46217,2,0,300,133,1458
46219,2,2,300,168,1458
46222,2,2,300,12,1458
46223,2,0,300,133,1458
46224,2,2,300,40,1458
46226,2,1,300,5,1458
46227,2,2,300,40,1458
46229,2,2,300,40,1458
46230,2,1,300,41,1458
46231,2,0,300,103,1458
46232,2,1,300,32,1458
46233,2,2,300,20,1458
46234,2,0,300,148,1458
46235,2,2,300,100,1458
46239,2,2,300,16,1458
46243,2,2,300,40,1458
46245,2,2,300,32,1458
46246,2,1,300,265,1458
46247,2,1,300,41,1458
46249,2,0,300,28,1458
46250,2,1,300,18,1458
46251,2,1,300,206,1458
46254,2,2,300,28,1458
46255,2,2,300,40,1458
46256,2,1,300,40,1458
46257,2,1,300,100,1458
46258,2,0,300,62,1458
46259,2,2,300,40,1458
46261,2,1,300,40,1458
46265,2,1,300,146,1458
46267,2,1,300,109,1458
46268,2,2,300,38,1458
46269,2,0,300,162,1458
46270,2,0,300,59,1458
46271,2,1,300,189,1458
46273,2,2,300,120,1458
46274,2,2,300,40,1458
46275,2,0,300,133,1458
46277,2,1,300,107,1458
46278,2,2,300,40,1458
46279,2,2,300,48,1458
46281,2,2,300,155,1458
46282,2,2,300,32,1458
46284,2,0,300,133,1458
46285,2,1,300,24,1458
46287,2,2,300,87,1458
46288,2,0,300,148,1458
46289,2,0,300,148,1458
46290,2,0,300,148,1458
46292,2,1,300,20,1458
46293,2,1,300,143,1458
46295,2,1,300,17,1458
46297,2,2,300,40,1458
46298,2,2,300,104,1458
46300,2,2,300,40,1458
46301,2,2,300,12,1458
46302,2,0,300,59,1458
46303,2,1,300,34,1458
46304,2,0,300,118,1458
46305,2,1,300,18,1458
46307,2,2,300,40,1458
46308,2,0,300,40,1458
46309,2,0,300,148,1458
46312,2,2,300,40,1458
46313,2,1,300,29,1458
46314,2,2,300,29,1458
46317,2,0,300,177,1458
46319,2,2,300,40,1458
46321,2,2,300,16,1458
46323,2,1,300,50,1458
46324,2,2,300,26,1458
46325,2,2,300,40,1458
46326,2,2,300,66,1458
46327,2,2,300,40,1458
46328,2,1,300,283,1458
46329,2,2,300,12,1458
46330,2,2,300,217,1458
46331,2,2,300,24,1458
46332,2,2,300,34,1458
46334,2,2,300,69,1458
46336,2,1,300,40,1458
46337,2,2,300,190,1458
46338,2,1,300,27,1458
46339,2,2,300,40,1458
46341,2,0,300,162,1458
46342,2,1,300,49,1458
46343,2,2,300,100,1458
46344,2,0,300,280,1458
46347,2,2,300,40,1458
46349,2,2,300,22,1458
46352,2,1,300,248,1458
46366,2,1,300,40,1458
46367,2,0,300,162,1458
46368,2,0,300,230,1458
46381,2,1,300,30,1458
46382,2,2,300,32,1458
46383,2,2,300,222,1458
46384,2,2,300,186,1458
46385,2,2,300,44,1458
46386,2,0,300,148,1458
46392,2,1,300,40,1458
46394,2,0,300,148,1458
46395,2,2,300,22,1458
46396,2,2,300,18,1458
46398,2,2,300,40,1458
46399,2,1,300,262,1458
46400,2,1,300,17,1458
46401,2,1,300,115,1458
46402,2,2,300,18,1458
46403,2,2,300,40,1458
46405,2,1,300,208,1458
46406,2,1,300,69,1458
46409,2,0,300,280,1458
46410,2,0,300,59,1458
46411,2,1,300,109,1458
46412,2,1,300,108,1458
46415,2,2,300,11,1458
